company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
Lordstown Motors,lordstownmotors.com,Lordstown,OH,United States,289,http://www.linkedin.com/company/lordstownmotorscorp,2019,Automotive,4,95370000,1,,,,,,,https://www.growjo.com/company/Lordstown_Motors,https://www.indeed.com/jobs?q=company%3A(Lordstown Motors),641%,For Contact Direct Phone Numbers and Emails see Lead411
Olive,oliveai.com,Columbus,OH,United States,651,http://www.linkedin.com/company/hireolive,2012,Tech Services,1,94395000,51,,"Drive Capital, General Catalyst, Ascension Ventures",,,1500000000,$456.3M,https://www.growjo.com/company/Olive,https://www.indeed.com/jobs?q=company%3A(Olive),130%,For Contact Direct Phone Numbers and Emails see Lead411
Workhorse Group,workhorse.com,Loveland,OH,United States,142,http://www.linkedin.com/company/workhorse-custom-chassis,2007,Automotive,12,46860000,1,,,,,,$347.6M,https://www.growjo.com/company/Workhorse_Group,https://www.indeed.com/jobs?q=company%3A(Workhorse Group),25%,For Contact Direct Phone Numbers and Emails see Lead411
HomeTown Ticketing,hometownticketing.com,Columbus,OH,United States,109,http://www.linkedin.com/company/hometownticketing,2016,Fintech,2,15805000,9,,,,,,,https://www.growjo.com/company/HomeTown_Ticketing,https://www.indeed.com/jobs?q=company%3A(HomeTown Ticketing),395%,For Contact Direct Phone Numbers and Emails see Lead411
Leaf Home Solutions,leafhomesolutions.com,Hudson,OH,United States,162,http://www.linkedin.com/company/leaf-home-solutions,2018,Consumer,32,40662000,33,,,,,,,https://www.growjo.com/company/Leaf_Home_Solutions,https://www.indeed.com/jobs?q=company%3A(Leaf Home Solutions),212%,For Contact Direct Phone Numbers and Emails see Lead411
Within3,within3.com,Lakewood,OH,United States,170,http://www.linkedin.com/company/within3,,Digital Health,42,45900000,13,"Medical, Pharmaceuticals, Health Care Information Technology, Hospitals",,,,,$120M,https://www.growjo.com/company/Within3,https://www.indeed.com/jobs?q=company%3A(Within3),170%,For Contact Direct Phone Numbers and Emails see Lead411
VNDLY,vndly.com,Cincinnati,OH,United States,132,http://www.linkedin.com/company/vndly,2017,Tech Services,51,19140000,3,,,,,,$58M,https://www.growjo.com/company/VNDLY,https://www.indeed.com/jobs?q=company%3A(VNDLY),52%,For Contact Direct Phone Numbers and Emails see Lead411
Beam Dental,beam.dental,Columbus,OH,United States,253,http://www.linkedin.com/company/beam-technologies,2012,Fintech,3,55660000,10,"Healthcare, Insurance, Dental, Internet of Things, Health and Insurance",Kleiner Perkins,,,,$168.4M,https://www.growjo.com/company/Beam_Dental,https://www.indeed.com/jobs?q=company%3A(Beam Dental),4%,For Contact Direct Phone Numbers and Emails see Lead411
Branch,ourbranch.com,Columbus,OH,United States,70,http://www.linkedin.com/company/branch-insurance,2018,Insurance,4,15400000,7,,,,,,$24M,https://www.growjo.com/company/Branch,https://www.indeed.com/jobs?q=company%3A(Branch),150%,For Contact Direct Phone Numbers and Emails see Lead411
Splash Financial,SplashFinancial.com,Cleveland,OH,United States,66,http://www.linkedin.com/company/splashfinancial,2015,Fintech,115,8580000,6,,,,,,$16.6M,https://www.growjo.com/company/Splash_Financial,https://www.indeed.com/jobs?q=company%3A(Splash Financial),61%,For Contact Direct Phone Numbers and Emails see Lead411
Sweeping Corporation of America,sweepingcorp.com,Cleveland,OH,United States,180,http://www.linkedin.com/company/sweepingcorporationofamerica,,Environmental,1,37800000,1,,Comerica Incorporated,,,,$60M,https://www.growjo.com/company/Sweeping_Corporation_of_America,https://www.indeed.com/jobs?q=company%3A(Sweeping Corporation of America),3%,For Contact Direct Phone Numbers and Emails see Lead411
Seamless.AI,seamless.ai,Columbus,OH,United States,203,http://www.linkedin.com/company/seamlessai,2015,Tech Services,5,29435000,22,saas,,,,,$300K,https://www.growjo.com/company/Seamless.AI,https://www.indeed.com/jobs?q=company%3A(Seamless.AI),199%,For Contact Direct Phone Numbers and Emails see Lead411
"Silfex, Inc. - A Division of Lam Research Corporation",silfex.com,Eaton,OH,United States,419,http://www.linkedin.com/company/silfex-inc----a-division-of-lam-research-corporation,,Semiconductors,154,115225000,2,,,,,,,"https://www.growjo.com/company/Silfex,_Inc._-_A_Division_of_Lam_Research_Corporation","https://www.indeed.com/jobs?q=company%3A(Silfex, Inc. - A Division of Lam Research Corporation)",22%,For Contact Direct Phone Numbers and Emails see Lead411
Everstream Solutions,everstream.net,Cleveland,OH,United States,321,http://www.linkedin.com/company/everstream-solutions-llc,2014,Telecom,2,104325000,5,B2B,,,B2B,,$392.5M,https://www.growjo.com/company/Everstream_Solutions,https://www.indeed.com/jobs?q=company%3A(Everstream Solutions),17%,For Contact Direct Phone Numbers and Emails see Lead411
Physna,physna.com,Cincinnati,OH,United States,33,http://www.linkedin.com/company/physna-llc,2015,Analytics,191,2320000,1,saas,,,,,$29M,https://www.growjo.com/company/Physna,https://www.indeed.com/jobs?q=company%3A(Physna),94%,For Contact Direct Phone Numbers and Emails see Lead411
Andelyn Biosciences,AndelynBio.com,Columbus,OH,United States,86,http://www.linkedin.com/company/andelyn-biosciences,2020,Biotech,6,13330000,5,,,,,,,https://www.growjo.com/company/Andelyn_Biosciences,https://www.indeed.com/jobs?q=company%3A(Andelyn Biosciences),187%,For Contact Direct Phone Numbers and Emails see Lead411
Astronomer,astronomer.io,Cincinnati,OH,United States,102,http://www.linkedin.com/company/astronomer,2015,Tech Services,203,14790000,1,saas,,,,,$68.3M,https://www.growjo.com/company/Astronomer,https://www.indeed.com/jobs?q=company%3A(Astronomer),113%,For Contact Direct Phone Numbers and Emails see Lead411
Path Robotics (We're Hiring!),path-robotics.com,Columbus,OH,United States,83,http://www.linkedin.com/company/path-robotics,2014,Industrial,7,29299000,1,saas,,,,,,https://www.growjo.com/company/Path_Robotics_(We're_Hiring!),https://www.indeed.com/jobs?q=company%3A(Path Robotics (We're Hiring!)),177%,For Contact Direct Phone Numbers and Emails see Lead411
Grandview Medical Center System,ketteringhealth.org,Dayton,OH,United States,382,http://www.linkedin.com/company/grandview-and-southview-medical-centers,,Hospital/Healthcare,300,103140000,1,,,,,,,https://www.growjo.com/company/Grandview_Medical_Center_System,https://www.indeed.com/jobs?q=company%3A(Grandview Medical Center System),20%,For Contact Direct Phone Numbers and Emails see Lead411
OuterBox Solutions,outerboxdesign.com,Akron,OH,United States,63,http://www.linkedin.com/company/outerbox-solutions-inc-,2004,Marketing,329,15750000,3,"Analytics,Marketing,Marketing Analytics",,,,,,https://www.growjo.com/company/OuterBox_Solutions,https://www.indeed.com/jobs?q=company%3A(OuterBox Solutions),34%,For Contact Direct Phone Numbers and Emails see Lead411
