company_name,url,city,state,country,employees,linkedin_url,founded,Industry,CityRanking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
WVU Medicine Camden Clark Medical Center,wvumedicine.org,Parkersburg,WV,United States,138,http://www.linkedin.com/company/wvumedicinecamdenclark,,Hospital/Healthcare,352,37260000,1,,,,,,,https://www.growjo.com/company/WVU_Medicine_Camden_Clark_Medical_Center,https://www.indeed.com/jobs?q=company%3A(WVU Medicine Camden Clark Medical Center),34%,For Contact Direct Phone Numbers and Emails see Lead411
Team Sledd Convenience Distribution (304) 243-1820,teamsledd.com,Wheeling,WV,,38,http://www.linkedin.com/company/team-sledd,1937,Wholesale,2392,,1,,,,,,,https://www.growjo.com/company/Team_Sledd_Convenience_Distribution_(304)_243-1820,https://www.indeed.com/jobs?q=company%3A(Team Sledd Convenience Distribution (304) 243-1820),0%,For Contact Direct Phone Numbers and Emails see Lead411
Stiles Construction,,Maidsville,WV,United States,59,http://www.linkedin.com/company/stiles-construction,,Construction,2572,17110000,1,SaaS,,,,,,https://www.growjo.com/company/Stiles_Construction,https://www.indeed.com/jobs?q=company%3A(Stiles Construction),-3%,For Contact Direct Phone Numbers and Emails see Lead411
Moses Auto Group,mosescars.com,St Albans,WV,United States,41,http://www.linkedin.com/company/mosesautogroup,1947,Automotive,3012,13530000,1,,,,,,,https://www.growjo.com/company/Moses_Auto_Group,https://www.indeed.com/jobs?q=company%3A(Moses Auto Group),58%,For Contact Direct Phone Numbers and Emails see Lead411
OVP HEALTH,ovphealth.com,Huntington,WV,United States,40,http://www.linkedin.com/company/ovp-health,1999,Medical Offices,3231,10800000,1,,,,,,,https://www.growjo.com/company/OVP_HEALTH,https://www.indeed.com/jobs?q=company%3A(OVP HEALTH),54%,For Contact Direct Phone Numbers and Emails see Lead411
HealthNet Aeromedical Services,healthnetaeromedical.com,Charleston,WV,United States,46,http://www.linkedin.com/company/healthnet-aeromedical,1986,Hospital/Healthcare,3679,12420000,1,,,,,,,https://www.growjo.com/company/HealthNet_Aeromedical_Services,https://www.indeed.com/jobs?q=company%3A(HealthNet Aeromedical Services),48%,For Contact Direct Phone Numbers and Emails see Lead411
Martinsburg College,martinsburgcollege.edu,Martinsburg,WV,United States,144,http://www.linkedin.com/company/martinsburg-college,,Education,5255,25920000,1,,,,,,,https://www.growjo.com/company/Martinsburg_College,https://www.indeed.com/jobs?q=company%3A(Martinsburg College),23%,For Contact Direct Phone Numbers and Emails see Lead411
MVB Bank,mostvaluablebank.com,Fairmont,WV,United States,249,http://www.linkedin.com/company/mvb-bank,,Banking,40,52290000,1,,,,,,,https://www.growjo.com/company/MVB_Bank,https://www.indeed.com/jobs?q=company%3A(MVB Bank),23%,For Contact Direct Phone Numbers and Emails see Lead411
CJ Hughes,cjhughes.com,Huntington,WV,United States,56,http://www.linkedin.com/company/cj-hughes,1946,Construction,5785,16240000,1,,,,,,,https://www.growjo.com/company/CJ_Hughes,https://www.indeed.com/jobs?q=company%3A(CJ Hughes),30%,For Contact Direct Phone Numbers and Emails see Lead411
Summit Community Bank,mysummit.com,Moorefield,WV,United States,135,http://www.linkedin.com/company/summit-community-bank-service-beyond-expectations,,Banking,5793,28350000,1,,,,,,,https://www.growjo.com/company/Summit_Community_Bank,https://www.indeed.com/jobs?q=company%3A(Summit Community Bank),21%,For Contact Direct Phone Numbers and Emails see Lead411
The Health Plan (THP),healthplan.org,Wheeling,WV,United States,191,http://www.linkedin.com/company/the-health-plan-thp-,1979,Insurance,5932,42020000,1,,,,,,,https://www.growjo.com/company/The_Health_Plan_(THP),https://www.indeed.com/jobs?q=company%3A(The Health Plan (THP)),20%,For Contact Direct Phone Numbers and Emails see Lead411
Morgan County Schools,morganschools.net,Berkeley Springs,WV,United States,114,http://www.linkedin.com/company/morgan-county-schools,,Tech Services,6153,16530000,1,,,,,,,https://www.growjo.com/company/Morgan_County_Schools,https://www.indeed.com/jobs?q=company%3A(Morgan County Schools),19%,For Contact Direct Phone Numbers and Emails see Lead411
The Summit Bechtel Reserve,summitbsa.org,Glen Jean,WV,United States,34,http://www.linkedin.com/company/bechtelsummit,2009,Recreation,6312,,1,,,,,,,https://www.growjo.com/company/The_Summit_Bechtel_Reserve,https://www.indeed.com/jobs?q=company%3A(The Summit Bechtel Reserve),26%,For Contact Direct Phone Numbers and Emails see Lead411
American Military University,amu.apus.edu,Charles Town,WV,United States,724,http://www.linkedin.com/company/american-military-university,,Education,6351,130320000,1,,,,,,,https://www.growjo.com/company/American_Military_University,https://www.indeed.com/jobs?q=company%3A(American Military University),27%,For Contact Direct Phone Numbers and Emails see Lead411
MVB Financial Corp. (MVBF),ir.mvbbanking.com,Fairmont,WV,United States,47,http://www.linkedin.com/company/mvb-financial-corp-mvbf-,2004,Finance,48,9870000,1,,,,,,,https://www.growjo.com/company/MVB_Financial_Corp._(MVBF),https://www.indeed.com/jobs?q=company%3A(MVB Financial Corp. (MVBF)),24%,For Contact Direct Phone Numbers and Emails see Lead411
"Perry & Associates Certified Public Accountants, A.C.",perrycpas.com,Vienna,WV,United States,36,http://www.linkedin.com/company/perry-&-associates-certified-public-accountants-a.c.,1999,Accounting,6998,5868000,1,,,,,,,"https://www.growjo.com/company/Perry_&_Associates_Certified_Public_Accountants,_A.C.","https://www.indeed.com/jobs?q=company%3A(Perry & Associates Certified Public Accountants, A.C.)",20%,For Contact Direct Phone Numbers and Emails see Lead411
West Virginia American Water,westvirginiaamwater.com,Charleston,WV,United States,47,http://www.linkedin.com/company/wvamwater,,Utilities,7019,10340000,1,,,,,,,https://www.growjo.com/company/West_Virginia_American_Water,https://www.indeed.com/jobs?q=company%3A(West Virginia American Water),21%,For Contact Direct Phone Numbers and Emails see Lead411
